3.11e+06	37.7351	0.177828
3.12e+06	37.4362	0.177828
3.13e+06	37.1395	0.177828
3.14e+06	36.8449	0.177828
3.15e+06	36.5523	0.177828
3.16e+06	36.2618	0.177828
3.17e+06	35.9733	0.177828
3.18e+06	35.6869	0.177828
3.19e+06	35.4024	0.177828
3.2e+06	35.12	0.177828
3.21e+06	34.8394	0.177828
3.22e+06	34.5608	0.177828
3.23e+06	34.2842	0.177828
3.24e+06	34.0094	0.177828
3.25e+06	33.7365	0.177828
3.26e+06	33.4655	0.177828
3.27e+06	33.1963	0.177828
3.28e+06	32.9289	0.177828
3.29e+06	32.6634	0.177828
3.3e+06	32.3996	0.177828
3.31e+06	32.1376	0.177828
3.32e+06	31.8774	0.177828
3.33e+06	31.6189	0.177828
3.34e+06	31.3621	0.177828
3.34999e+06	31.107	0.177828
3.35999e+06	30.8536	0.177828
3.36999e+06	30.6019	0.177828
3.37999e+06	30.3519	0.177828
3.38999e+06	30.1035	0.177828
3.39999e+06	29.8567	0.177828
3.40999e+06	29.6115	0.177828
3.41999e+06	29.368	0.177828
3.42999e+06	29.126	0.177828
3.43999e+06	28.8855	0.177828
3.44999e+06	28.6467	0.177828
3.45999e+06	28.4093	0.177828
3.46999e+06	28.1735	0.177828
3.47999e+06	27.9392	0.177828
3.48999e+06	27.7064	0.177828
3.49999e+06	27.4751	0.177828
3.50999e+06	27.2453	0.177828
3.51999e+06	27.0169	0.177828
3.52999e+06	26.7899	0.177828
3.53999e+06	26.5644	0.177828
3.54999e+06	26.3403	0.177828
3.55999e+06	26.1176	0.177828
3.56999e+06	25.8963	0.177828
3.57999e+06	25.6764	0.177828
3.58999e+06	25.4578	0.177828
3.59999e+06	25.2406	0.177828
3.60999e+06	25.0247	0.177828
3.61999e+06	24.8102	0.177828
3.62999e+06	24.597	0.177828
3.63999e+06	24.3851	0.177828
3.64999e+06	24.1745	0.177828
3.65999e+06	23.9652	0.177828
3.66999e+06	23.7571	0.177828
3.67999e+06	23.5503	0.177828
3.68999e+06	23.3448	0.177828
3.69999e+06	23.1405	0.177828
3.70999e+06	22.9374	0.177828
3.71999e+06	22.7355	0.177828
3.72999e+06	22.5349	0.177828
3.73999e+06	22.3354	0.177828
3.74999e+06	22.1372	0.177828
3.75999e+06	21.9401	0.177828
3.76999e+06	21.7442	0.177828
3.77999e+06	21.5494	0.177828
3.78999e+06	21.3558	0.177828
3.79999e+06	21.1634	0.177828
3.80999e+06	20.972	0.177828
3.81999e+06	20.7818	0.177828
3.82999e+06	20.5927	0.177828
3.83999e+06	20.4047	0.177828
3.84999e+06	20.2177	0.177828
3.85999e+06	20.0319	0.177828
3.86999e+06	19.8471	0.177828
3.87999e+06	19.6634	0.177828
3.88999e+06	19.4808	0.177828
